PointID,Y,X,Z,Description,SourceJob
501,1878557.949,588760.953,24.422,"NLD=FND ""WILCOX RLS 2238""",20-03-014
401,1882222.57,581908.493,27.672,NLD,20-03-015
403,1881999.023,581823.629,26.062,NLD,20-03-015
401,1882222.57,581908.493,27.672,"NLD=FND ""RLS 2238""",20-03-015
403,1881999.023,581823.629,26.062,NLD=FND NO ID,20-03-015
401,1882222.57,581908.493,27.672,"NLD=FND ""RLS 2238""",20-03-015
403,1881999.023,581823.629,26.062,NLD=FND NO ID,20-03-015
401,1882222.57,581908.493,27.672,"NLD=FND ""RLS 2238""",20-03-015
403,1881999.023,581823.629,26.062,NLD=FND NO ID,20-03-015
401,1881477.366,580188.703,27.34,"NLD=FND ""WILCOX 2238""",20-03-016
405,1881392.984,580367.728,26.847,NLD=FND NO ID,20-03-016
406,1881358.904,580440.025,26.542,NLD=FND NO ID,20-03-016
408,1881302.906,580558.803,26.364,NLD=FND NO ID,20-03-016
401,1881477.366,580188.703,27.34,"NLD=FND ""WILCOX 2238""",20-03-016
405,1881392.984,580367.728,26.847,NLD=FND NO ID,20-03-016
406,1881358.904,580440.025,26.542,NLD=FND NO ID,20-03-016
408,1881302.906,580558.803,26.364,NLD=FND NO ID,20-03-016
406,1884379.386,580535.242,28.26,NLD=NO ID,20-03-017
407,1884225.314,580479.048,28.01,NLD=NO ID,20-03-017
479,1884519.917,580513.773,28.343,"NLD=FND ""WILCOX 2238""",20-03-017
488,1883652.552,580243.776,27.328,NLD=,20-03-017
479,1884519.917,580513.773,28.343,"NLD=FND ""WILCOX 2238""",20-03-017
488,1883652.552,580243.776,27.328,NLD=,20-03-017
402,1883280.284,575945.73,32.723,NLD=FND NO ID,20-03-018
406,1883360.185,575942.034,32.632,NLD=FND NO ID,20-03-018
462,1882640.421,575199.182,28.597,"NLD=FND ""WILCOX RLS 2238""",20-03-018
463,1882648.399,575374.027,29.373,"NLD=FND ""WILCOX RLS 2238""",20-03-018
464,1882759.541,575068.708,29.296,"NLD=FND ""WILCOX RLS 2238""",20-03-018
465,1882695.408,575089.891,28.811,NLD=FND NO ID,20-03-018
467,1882859.425,575064.128,29.979,NLD=FND NO ID,20-03-018
468,1883418.824,575038.462,33.071,NLD=FND NO ID,20-03-018
497,1883019.188,575056.783,31.208,NLD=FND NO ID,20-03-018
402,1883280.284,575945.73,32.723,NLD=FND NO ID,20-03-018
406,1883360.185,575942.034,32.632,NLD=FND NO ID,20-03-018
462,1882640.421,575199.182,28.597,"NLD=FND ""WILCOX RLS 2238""",20-03-018
463,1882648.399,575374.027,29.373,"NLD=FND ""WILCOX RLS 2238""",20-03-018
464,1882759.541,575068.708,29.296,"NLD=FND ""WILCOX RLS 2238""",20-03-018
465,1882695.408,575089.891,28.811,NLD=FND NO ID,20-03-018
402,1883280.284,575945.73,32.723,NLD=FND NO ID,20-03-019
406,1883360.185,575942.034,32.632,NLD=FND NO ID,20-03-019
462,1882640.421,575199.182,28.597,"NLD=FND ""WILCOX RLS 2238""",20-03-019
463,1882648.399,575374.027,29.373,"NLD=FND ""WILCOX RLS 2238""",20-03-019
464,1882759.541,575068.708,29.296,"NLD=FND ""WILCOX RLS 2238""",20-03-019
465,1882695.408,575089.891,28.811,NLD=FND NO ID,20-03-019
467,1882859.425,575064.128,29.979,NLD=FND NO ID,20-03-019
468,1883418.824,575038.462,33.071,NLD=FND NO ID,20-03-019
497,1883019.188,575056.783,31.208,NLD=FND NO ID,20-03-019
402,1883280.284,575945.73,32.723,NLD=FND NO ID,20-03-019
406,1883360.185,575942.034,32.632,NLD=FND NO ID,20-03-019
462,1882640.421,575199.182,28.597,"NLD=FND ""WILCOX RLS 2238""",20-03-019
463,1882648.399,575374.027,29.373,"NLD=FND ""WILCOX RLS 2238""",20-03-019
464,1882759.541,575068.708,29.296,"NLD=FND ""WILCOX RLS 2238""",20-03-019
465,1882695.408,575089.891,28.811,NLD=FND NO ID,20-03-019
467,1882859.425,575064.128,29.979,NLD=FND NO ID,20-03-019
468,1883418.824,575038.462,33.071,NLD=FND NO ID,20-03-019
405,1883280.284,575945.73,32.723,NLD=FND NO ID,20-03-019
407,1883360.185,575942.034,32.632,NLD=FND NO ID,20-03-019
472,1882640.421,575199.182,28.597,"NLD=FND ""WILCOX RLS 2238""",20-03-019
473,1882648.399,575374.027,29.373,"NLD=FND ""WILCOX RLS 2238""",20-03-019
474,1882759.541,575068.708,29.296,"NLD=FND ""WILCOX RLS 2238""",20-03-019
475,1882695.408,575089.891,28.811,NLD=FND NO ID,20-03-019
402,1881264.731,575479.527,28.783,NLD=FND NO ID,20-03-020
412,1881192.124,575445.977,29.045,NLD=FND NO ID,20-03-020
414,1881105.847,575406.093,29.134,NLD=FND NO ID,20-03-020
459,1881382.769,575534.174,28.738,"NLD=FND ""PCP 6422""",20-03-020
529,1882214.762,572843.124,26.884,NLD=FND NO ID,20-03-020
530,1882135.359,572921.325,27.249,"NLD=FND ""WILCOX RLS 2238""",20-03-020
532,1882162.595,573514.96,28.011,"NLD=FND ""WILCOX RLS 2238""",20-03-020
533,1882168.589,573646.557,28.193,NLD=FND NO ID,20-03-020
534,1882170.59,573689.846,28.084,"NLD=FND ""WILCOX 2238",20-03-020
536,1882043.428,573868.763,29.061,"NLD=FND ""WILCOX 2238",20-03-020
592,1882150.769,573256.158,27.658,NLD=FND NO ID,20-03-020
402,1881264.731,575479.527,28.783,NLD=FND NO ID,20-03-020
412,1881192.124,575445.977,29.045,NLD=FND NO ID,20-03-020
414,1881105.847,575406.093,29.134,NLD=FND NO ID,20-03-020
459,1881382.769,575534.174,28.738,"NLD=FND ""PCP 6422""",20-03-020
529,1882214.762,572843.124,26.884,NLD=FND NO ID,20-03-020
530,1882135.359,572921.325,27.249,"NLD=FND ""WILCOX RLS 2238""",20-03-020
536,1882043.428,573868.763,29.061,"NLD=FND ""WILCOX 2238",20-03-020
402,1881264.731,575479.527,28.783,NLD,20-03-021
412,1881192.124,575445.977,29.045,NLD,20-03-021
414,1881105.847,575406.093,29.134,NLD,20-03-021
459,1881382.769,575534.174,28.738,NLD,20-03-021
529,1882214.762,572843.124,26.884,NLD,20-03-021
530,1882135.359,572921.325,27.249,NLD,20-03-021
532,1882162.595,573514.96,28.011,NLD,20-03-021
533,1882168.589,573646.557,28.193,NLD,20-03-021
534,1882170.59,573689.846,28.084,NLD,20-03-021
536,1882043.428,573868.763,29.061,NLD,20-03-021
592,1882150.769,573256.158,27.658,NLD,20-03-021
402,1881264.731,575479.527,28.783,NLD=FND NO ID,20-03-021
412,1881192.124,575445.977,29.045,NLD=FND NO ID,20-03-021
414,1881105.847,575406.093,29.134,NLD=FND NO ID,20-03-021
459,1881382.769,575534.174,28.738,"NLD=FND ""PCP 6422""",20-03-021
529,1882214.762,572843.124,26.884,NLD=FND NO ID,20-03-021
530,1882135.359,572921.325,27.249,"NLD=FND ""WILCOX RLS 2238""",20-03-021
532,1882162.595,573514.96,28.011,"NLD=FND ""WILCOX RLS 2238""",20-03-021
533,1882168.589,573646.557,28.193,NLD=FND NO ID,20-03-021
534,1882170.59,573689.846,28.084,"NLD=FND ""WILCOX 2238",20-03-021
536,1882043.428,573868.763,29.061,"NLD=FND ""WILCOX 2238",20-03-021
592,1882150.769,573256.158,27.658,NLD=FND NO ID,20-03-021
529,1882214.762,572843.124,26.884,NLD=FND NO ID,20-03-021
530,1882135.359,572921.325,27.249,"NLD=FND ""WILCOX RLS 2238""",20-03-021
532,1882162.595,573514.96,28.011,"NLD=FND ""WILCOX RLS 2238""",20-03-021
533,1882168.589,573646.557,28.193,NLD=FND NO ID,20-03-021
534,1882170.59,573689.846,28.084,"NLD=FND ""WILCOX 2238",20-03-021
536,1882043.428,573868.763,29.061,"NLD=FND ""WILCOX 2238",20-03-021
592,1882150.769,573256.158,27.658,NLD=FND NO ID,20-03-021
529,1882214.762,572843.124,26.884,NLD=FND NO ID,20-03-021
530,1882135.359,572921.325,27.249,"NLD=FND ""WILCOX RLS 2238""",20-03-021
532,1882162.595,573514.96,28.011,"NLD=FND ""WILCOX RLS 2238""",20-03-021
533,1882168.589,573646.557,28.193,NLD=FND NO ID,20-03-021
534,1882170.59,573689.846,28.084,"NLD=FND ""WILCOX 2238",20-03-021
536,1882043.428,573868.763,29.061,"NLD=FND ""WILCOX 2238",20-03-021
592,1882150.769,573256.158,27.658,NLD=FND NO ID,20-03-021
595,1881264.731,575479.527,28.783,NLD=FND NO ID,20-03-021
597,1881192.124,575445.977,29.045,NLD=FND NO ID,20-03-021
599,1881105.847,575406.093,29.134,NLD=FND NO ID,20-03-021
603,1881382.769,575534.174,28.738,"NLD=FND ""PCP 6422""",20-03-021
412,1910713.108,578876.755,23.914,"NLD=FND ""LB 7672""",20-03-022
450,1909830.561,579380.53,23.418,"NLD=FND ""LB 7672""",20-03-022
412,1910713.108,578876.755,23.914,"NLD=FND ""LB 7672""",20-03-022
450,1909830.561,579380.53,23.418,"NLD=FND ""LB 7672""",20-03-022
404,1906202.724,581427.684,23.239,NLD=FND NO ID,20-03-023
407,1906266.983,581391.097,23.326,"NLD=FND ""LB 6072""",20-03-023
451,1906480.525,581269.135,23.995,"NLD=FND ""LB7164""",20-03-023
454,1906405.865,581311.798,23.714,NLD=FND NO ID,20-03-023
455,1906411.089,581308.721,23.661,"NLD=FND ""LB 7164""",20-03-023
401,1905949.224,581539.041,23.593,NLD=FND NO ID,20-03-023
404,1906202.724,581427.684,23.239,NLD=FND NO ID,20-03-023
405,1906133.278,581467.354,23.236,NLD=FND NO ID,20-03-023
407,1906266.983,581391.097,23.326,"NLD=FND ""LB 6072""",20-03-023
451,1906480.525,581269.135,23.995,"NLD=FND ""LB7164""",20-03-023
453,1906549.98,581229.414,23.609,NLD=,20-03-023
454,1906405.865,581311.798,23.714,NLD=FND NO ID,20-03-023
455,1906411.089,581308.721,23.661,"NLD=FND ""LB 7164""",20-03-023
404,1906202.724,581427.684,23.239,NLD=FND NO ID,20-03-023
407,1906266.983,581391.097,23.326,"NLD=FND ""LB 6072""",20-03-023
451,1906480.525,581269.135,23.995,"NLD=FND ""LB7164""",20-03-023
454,1906405.865,581311.798,23.714,NLD=FND NO ID,20-03-023
455,1906411.089,581308.721,23.661,"NLD=FND ""LB 7164""",20-03-023
401,1880395.641,587919.724,25.084,"NLD=FND ""WILCOX RLS 2238""",20-03-024
402,1881335.431,586686.919,26.726,"NLD=FND ""WILCOX RLS 2238""",20-03-024
422,1880920.185,587231.735,25.833,NLD=FND NO ID,20-03-024
401,1880395.641,587919.724,25.084,"NLD=FND ""WILCOX RLS 2238""",20-03-024
402,1881335.431,586686.919,26.726,"NLD=FND ""WILCOX RLS 2238""",20-03-024
422,1880920.185,587231.735,25.833,NLD=FND NO ID,20-03-024
401,1850238.003,599380.299,24.934,NLD=NO ID,20-03-033
433,1849334.182,599657.667,25.782,NLD=NO ID,20-03-033
401,1850238.003,599380.299,24.934,NLD=NO ID,20-03-033
433,1849334.182,599657.667,25.782,NLD=NO ID,20-03-033
401,1880395.641,587919.724,25.084,"NLD=FND ""WILCOX RLS 2238""",20-03-033
402,1881335.431,586686.919,26.726,"NLD=FND ""WILCOX RLS 2238""",20-03-033
422,1880920.185,587231.735,25.833,NLD=FND NO ID,20-03-033
454,1908842.861,578212.422,24.695,"NLD=FND ""WILCOX RLS 2239""",20-03-045
401,1880395.641,587919.724,25.084,"NLD=FND ""WILCOX RLS 2238""",20-03-046
402,1881335.431,586686.919,26.726,"NLD=FND ""WILCOX RLS 2238""",20-03-046
422,1880920.185,587231.735,25.833,NLD=FND NO ID,20-03-046
101,1892229.297,589261.125,22.644,NLD=FND NO ID,20-03-047
106,1891854.535,589209.818,25.445,"NLD=FND ""RLS 2642",20-03-047
404,1885853.895,579329.483,27.895,NLD=,20-03-052
406,1886062.063,579427.283,27.992,"NLD=FND ""WILCOX RSL 2238""",20-03-052
424,1906627.382,586408.198,21.075,NLD=FND NO ID,20-03-063
426,1906754.702,586333.118,21.284,NLD=FND NO ID,20-03-063
424,1906627.382,586408.198,21.075,NLD=FND NO ID,20-03-063
426,1906754.702,586333.118,21.284,NLD=FND NO ID,20-03-063
401,1905949.186,581538.898,23.556,NLD=FND NO ID,20-03-064
402,1907521.918,580674.56,24.313,NLD=FND NO ID,20-03-064
403,1907413.314,580736.552,24.091,"NLD=FND ""PCP LS 4401""",20-03-064
405,1907382.909,580753.878,24.075,"NLD=FND ""LB 6072""",20-03-064
407,1907313.466,580793.612,23.941,"NLD=FND ""LB 6072""",20-03-064
408,1907274.36,580815.896,23.909,"NLD=FND ""PCP 4401""",20-03-064
409,1907244.887,580832.724,23.664,NLD=FND NO ID,20-03-064
418,1907175.365,580872.428,23.696,NLD=FND NO ID,20-03-064
431,1907135.38,580895.182,23.67,"NLD=FND ""PCH LB 7143""",20-03-064
441,1907065.923,580934.897,23.63,"NLD=FND ""PCH LB 7143""",20-03-064
442,1907000.841,580971.996,23.442,"NLD=FND ""WILCOX PLS 2238 """,20-03-064
443,1906996.489,580974.496,23.539,"NLD=FND ""PCP 4401 """,20-03-064
445,1906926.997,581014.08,23.44,"NLD=FND ""PCP 4401 """,20-03-064
446,1906857.494,581053.749,23.326,"NLD=FND ""CPH LB7143 """,20-03-064
401,1905949.186,581538.898,23.556,NLD=FND NO ID,20-03-064
402,1907521.918,580674.56,24.313,NLD=FND NO ID,20-03-064
403,1907413.314,580736.552,24.091,"NLD=FND ""PCP LS 4401""",20-03-064
405,1907382.909,580753.878,24.075,"NLD=FND ""LB 6072""",20-03-064
407,1907313.466,580793.612,23.941,"NLD=FND ""LB 6072""",20-03-064
408,1907274.36,580815.896,23.909,"NLD=FND ""PCP 4401""",20-03-064
409,1907244.887,580832.724,23.664,NLD=FND NO ID,20-03-064
418,1907175.365,580872.428,23.696,NLD=FND NO ID,20-03-064
431,1907135.38,580895.182,23.67,"NLD=FND ""PCH LB 7143""",20-03-064
441,1907065.923,580934.897,23.63,"NLD=FND ""PCH LB 7143""",20-03-064
442,1907000.841,580971.996,23.442,"NLD=FND ""WILCOX PLS 2238 """,20-03-064
443,1906996.489,580974.496,23.539,"NLD=FND ""PCP 4401 """,20-03-064
445,1906926.997,581014.08,23.44,"NLD=FND ""PCP 4401 """,20-03-064
446,1906857.494,581053.749,23.326,"NLD=FND ""CPH LB7143 """,20-03-064
401,1881199.277,591646.173,22.991,"NLD=FND ""WILCOX RLS 2238""",20-03-070
410,1880905.466,591649.671,23.791,NLD=NO ID,20-03-070
430,1880985.43,591648.692,23.61,NLD=NO ID,20-03-070
133,1880824.949,591650.691,23.818,NLD=NO ID,20-03-070
419,1859794.537,599147.849,23.027,"NLD=FND ""WILCOX LB 2238""",20-03-078
419,1859794.537,599147.849,23.027,"NLD=FND ""WILCOX LB 2238""",20-03-078
402,1878713.677,575227.392,28.463,NLD=NO ID,20-03-079
404,1878643.638,575228.206,28.131,"NLD=FND ""WILCOX RLS 2238""",20-03-079
407,1878567.72,575154.234,28.14,"NLD=FND ""WILCOX RLS 2238""",20-03-079
408,1878793.579,575226.414,28.516,NLD=FND NO ID,20-03-079
483,1879193.59,575221.228,28.311,NLD=NO ID,20-03-079
484,1879263.653,575220.343,28.232,NLD=NO ID,20-03-079
485,1879337.639,575144.397,28.322,NLD=NO ID,20-03-079
486,1879336.486,575054.407,28.138,"NLD=FND ""WILCOX RLS 2238""",20-03-079
487,1879334.732,574919.379,27.918,"NLD=FND ""WILCOX RLS 2238""",20-03-079
402,1878713.677,575227.392,28.463,NLD=NO ID,20-03-079
404,1878643.638,575228.206,28.131,"NLD=FND ""WILCOX RLS 2238""",20-03-079
407,1878567.72,575154.234,28.14,"NLD=FND ""WILCOX RLS 2238""",20-03-079
408,1878793.579,575226.414,28.516,NLD=FND NO ID,20-03-079
483,1879193.59,575221.228,28.311,NLD=NO ID,20-03-079
484,1879263.653,575220.343,28.232,NLD=NO ID,20-03-079
485,1879337.639,575144.397,28.322,NLD=NO ID,20-03-079
486,1879336.486,575054.407,28.138,"NLD=FND ""WILCOX RLS 2238""",20-03-079
487,1879334.732,574919.379,27.918,"NLD=FND ""WILCOX RLS 2238""",20-03-079
402,1898648.651,580462.511,26.68,"NLD=FND ""WILCOX RLS 2238""",20-03-080
403,1899832.396,580167.332,26.599,NLD=FND NO ID,20-03-080
405,1900150.943,580077.19,26.219,NLD=FND NO ID,20-03-080
406,1900069.691,580105.746,26.204,NLD=FND NO ID,20-03-080
438,1900229.966,580043.152,26.19,"NLD=FND ""LB 7672""",20-03-080
452,1900306.542,580003.846,26.194,NLD=FND NO ID,20-03-080
402,1898648.651,580462.511,26.68,"NLD=FND ""WILCOX RLS 2238""",20-03-080
403,1899832.396,580167.332,26.599,NLD=FND NO ID,20-03-080
405,1900150.943,580077.19,26.219,NLD=FND NO ID,20-03-080
406,1900069.691,580105.746,26.204,NLD=FND NO ID,20-03-080
438,1900229.966,580043.152,26.19,"NLD=FND ""LB 7672""",20-03-080
452,1900306.542,580003.846,26.194,NLD=FND NO ID,20-03-080
401,1881935.061,575066.552,27.2,"NLD=FND ""WILCOX PLS 2238""",20-04-031
402,1882382.108,574099.783,27.866,NLD=FND NO ID,20-04-031
403,1882432.769,572856.223,27.171,"NLD=FND ""WILCOX PLS 2238""",20-04-031
411,1909222.138,576956.407,24.92,NLD=,20-06-001
412,1909198.168,576963.46,24.788,NLD=,20-06-001
411,1909222.138,576956.407,24.92,NLD,20-06-001
412,1909198.168,576963.46,24.788,NLD,20-06-001
411,1909222.138,576956.407,24.92,NLD,20-06-001
412,1909198.168,576963.46,24.788,NLD,20-06-001
117,1884276.691,592269.623,24.44,NLD=FND NO ID,20-06-001
161,1884471.293,592205.199,23.408,NLD=FND NO ID,20-06-001
162,1883490.145,592488.655,24.172,"NLD=FND ""PCP RLS 2238""",20-06-001
406,1918018.573,572454.085,25.516,NLD=FND NO ID,20-06-002
102,1910443.831,584364.36,21.27,NLD=FND NO ID,20-06-014
104,1910456.845,584601.372,19.727,"NLD=FND ""PRM RLS 2238"" IN SQ CUT",20-06-014
102,1910443.831,584364.36,21.27,NLD=FND NO ID,20-06-014
104,1910456.845,584601.372,19.727,"NLD=FND ""PRM RLS 2238"" IN SQ CUT",20-06-014
402,1908352.911,581877.791,23.609,NLD=NO ID,20-06-015
405,1908398.119,581856.102,23.608,NLD=,20-06-015
406,1908425.207,581843.136,23.609,NLD=,20-06-015
408,1908713.537,581704.773,23.988,"NLD=FND ""LB 7572""",20-06-015
434,1908208.611,581946.944,23.448,NLD=,20-06-015
440,1908136.494,581981.576,23.358,NLD=FND NO ID,20-06-015
444,1908055.501,582020.488,23.331,"NLD=FND ""WILCOX PLS 2238""",20-06-015
445,1907888.599,581961.845,23.06,"NLD=FND ""WILCOX PLS 2238""",20-06-015
420,1902447.987,581445.989,23.929,NLD=FND BENT IN SQ CUT ,20-06-018
420,1902447.987,581445.989,23.929,NLD=FND BENT IN SQ CUT,20-06-018
420,1902447.987,581445.989,23.929,NLD=FND BENT IN SQ CUT ,20-06-018
407,1883189.481,582648.154,28.005,NLD=FND NO ID,20-06-019
427,1883240.673,581849.268,26.959,NLD=FND NO ID,20-06-019
407,1883189.481,582648.154,28.005,NLD=FND NO ID,20-06-019
427,1883240.673,581849.268,26.959,NLD=FND NO ID,20-06-019
401,1885799.248,579723.692,29.007,"NLD=FND ""WILCOX PLS 2238""",20-06-020
401,1885799.248,579723.692,29.007,"NLD=FND ""WILCOX PLS 2238""",20-06-020
401,1863780.388,585374.65,23.359,"NLD=FND ""WILCOX PLS 2238""",20-06-021
403,1863876.887,585658.682,23.832,"NLD=FND ""WILCOX PLS 2238""",20-06-021
405,1863815.804,585478.726,23.485,NLD=FND NO ID,20-06-021
406,1863790.028,585403.007,23.478,NLD=FND NO ID,20-06-021
461,1863612.845,585114.614,23.011,"NLD=FND ""WILCOX PLS 2238""",20-06-021
462,1863602.529,585118.139,22.974,NLD=FND NO ID,20-06-021
401,1863780.388,585374.65,23.359,"NLD=FND ""WILCOX PLS 2238""",20-06-021
403,1863876.887,585658.682,23.832,"NLD=FND ""WILCOX PLS 2238""",20-06-021
405,1863815.804,585478.726,23.485,NLD=FND NO ID,20-06-021
406,1863790.028,585403.007,23.478,NLD=FND NO ID,20-06-021
461,1863612.845,585114.614,23.011,"NLD=FND ""WILCOX PLS 2238""",20-06-021
462,1863602.529,585118.139,22.974,NLD=FND NO ID,20-06-021
403,1916146.799,567913.959,25.41,NLD=FND CSI,20-06-022
433,1915736.761,567991.818,26.19,NLD=NO ID IN SQ CUT IN ASPHT,20-06-022
403,1916146.799,567913.959,25.41,NLD=FND CSI,20-06-022
433,1915736.761,567991.818,26.19,NLD=NO ID IN SQ CUT IN ASPHT,20-06-022
411,228992.517,3007206.95,22.909,"NLD=FND ""WILCOX PLS 2238""",20-06-049
411,1910439.617,582537.214,22.909,NLD,20-06-049
1411,1910439.617,582537.214,22.909,"NLD=FND ""WILCOX PLS 2238""",20-06-049
411,1910439.617,582537.214,22.909,NLD,20-06-049
1411,1910439.617,582537.214,22.909,"NLD=FND ""WILCOX PLS 2238""",20-06-049
411,1910439.617,582537.214,22.909,"NLD=FND ""WILCOX PLS 2238""",20-06-049
430,1911351.345,583329.645,20.396,"NLD=FND ""WILCOX PLS 2238""",20-06-067
430,1911351.345,583329.645,20.396,"NLD=FND ""WILCOX PLS 2238""",20-06-067
402,1885412.903,585326.071,25.825,NLD,20-07-011
402,1885412.903,585326.071,25.825,"NLD=FND ""LB 7672""",20-07-011
402,1885412.903,585326.071,25.825,"NLD=FND ""LB 7672""",20-07-011
402,1885412.903,585326.071,25.825,NLD,20-07-011
109,1908055.376,582020.502,23.369,"NLD=FND ""RLS WILCOX""",20-07-101
168,1908136.45,581981.547,23.432,NLD=FND NO ID,20-07-101
169,1909594.539,581282.044,24.933,"NLD=FND ""PCP LB7672""",20-07-101
5114,1374615.194,513970.708,63.459,NLD=FND ILLEGIBLE IN ASPH SQ CUT,20-07-108
102,1906282.751,582221.8,21.969,NLD=FND ILLEGIBLE IN SQ CUT,20-07-108
102,1906282.751,582221.8,21.969,NLD=FND ILLEGIBLE IN SQ CUT,20-07-109
102,1854854.695,584566.476,22.215,NLD=FND ILLEGIBLE IN ASPH SQ CUT,20-07-112
103,1854844.177,584114.124,22.949,NLD=FND NO ID,20-07-112
104,1854843.297,584074.047,22.963,NLD=FND NO ID,20-07-112
105,1854841.265,583991.89,23.276,NLD=FND NO ID,20-07-112
106,1854841.788,584012.124,23.059,NLD=FND NO ID,20-07-112
178,1858275.435,582795.338,21.096,"NLD=FND ""RLS 2238"" IN ASP SQ CUT",20-07-112
179,1858986.85,582547.479,20.734,NLD=FND ILLEGIBLE IN ASPH SQ CUT,20-07-112
102,1854854.695,584566.476,22.615,NLD=FND ILLEGIBLE IN ASPH SQ CUT,20-07-112
103,1854844.177,584114.124,23.349,NLD=FND NO ID,20-07-112
104,1854843.297,584074.047,23.363,NLD=FND NO ID,20-07-112
105,1854841.265,583991.89,23.676,NLD=FND NO ID,20-07-112
106,1854841.788,584012.124,23.459,NLD=FND NO ID,20-07-112
178,1858275.435,582795.338,21.496,"NLD=FND ""RLS 2238"" IN ASP SQ CUT",20-07-112
179,1858986.85,582547.479,21.134,NLD=FND ILLEGIBLE IN ASPH SQ CUT,20-07-112
102,1854854.695,584566.476,22.215,NLD=FND ILLEGIBLE IN ASPH SQ CUT,20-07-112
103,1854844.177,584114.124,22.949,NLD=FND NO ID,20-07-112
104,1854843.297,584074.047,22.963,NLD=FND NO ID,20-07-112
105,1854841.265,583991.89,23.276,NLD=FND NO ID,20-07-112
106,1854841.788,584012.124,23.059,NLD=FND NO ID,20-07-112
178,1858275.435,582795.338,21.096,"NLD=FND ""RLS 2238"" IN ASP SQ CUT",20-07-112
179,1858986.85,582547.479,20.734,NLD=FND ILLEGIBLE IN ASPH SQ CUT,20-07-112
102,1854854.695,584566.476,22.615,NLD=FND ILLEGIBLE IN ASPH SQ CUT,20-07-113
103,1854844.177,584114.124,23.349,NLD=FND NO ID,20-07-113
104,1854843.297,584074.047,23.363,NLD=FND NO ID,20-07-113
105,1854841.265,583991.89,23.676,NLD=FND NO ID,20-07-113
106,1854841.788,584012.124,23.459,NLD=FND NO ID,20-07-113
178,1858275.435,582795.338,21.496,"NLD=FND ""RLS 2238"" IN ASP SQ CUT",20-07-113
179,1858986.85,582547.479,21.134,NLD=FND ILLEGIBLE IN ASPH SQ CUT,20-07-113
405,1854841.237,583991.957,23.653,NLD=,20-07-113
102,1854854.695,584566.476,22.615,NLD=FND ILLEGIBLE IN ASPH SQ CUT,20-07-113
103,1854844.177,584114.124,23.349,NLD=FND NO ID,20-07-113
104,1854843.297,584074.047,23.363,NLD=FND NO ID,20-07-113
105,1854841.265,583991.89,23.676,NLD=FND NO ID,20-07-113
106,1854841.788,584012.124,23.459,NLD=FND NO ID,20-07-113
407,1879062.164,577306.48,27.679,"NLD=FND ""WILCOX PLS 2238""",20-07-118
460,1879062.164,577306.48,27.679,"NLD=FND ""WILCOX PLS 2238""",20-07-118
402,1882147.929,576273.557,28.951,NLD=,20-07-119
201,1881544.967,575552.628,28.313,"NLD-FND 5/8"" LB 6422",20-07-119
203,1881659.513,575662.096,26.726,NLD-FND WILCOX,20-07-119
